"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-05",,,,,,,,,,,,,,,,,"76",",,U","83","H,,U","69","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-06",,,,,,,,,,,,,,,,,"70",",,U","78","H,,U","59","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-07",,,,,,,,,,,,,,,,,"64",",,U","76","H,,U","51","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-08",,,,,,,,,,,,,,,,,"70",",,U","79","H,,U","61","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-09",,,,,,,,,,,,,,,,,"63",",,U","75","H,,U","53","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-10",,,,,,,,,,,,,,,,,"65",",,U","79","H,,U","53","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-11",,,,,,,,,,,,,,,,,"75",",,U","83","H,,U","66","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-12",,,,,,,,,,,,,,,,,"72",",,U","80","H,,U","62","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-13",,,,,,,,,,,,,,,,,"70",",,U","81","H,,U","60","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-14",,,,,,,,,,,,,,,,,"61",",,U","72","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-15",,,,,,,,,,,,,,,,,"59",",,U","71","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-16",,,,,,,,,,,,,,,,,"63",",,U","78","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-17",,,,,,,,,,,,,,,,,"72",",,U","81","H,,U","65","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-18",,,,,,,,,,,,,,,,,"75",",,U","83","H,,U","67","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-19",,,,,,,,,,,,,,,,,"72",",,U","82","H,,U","59","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-20",,,,,,,,,,,,,,,,,"67",",,U","79","H,,U","59","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-21",,,,,,,,,,,,,,,,,"65",",,U","77","H,,U","55","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-22",,,,,,,,,,,,,,,,,"72",",,U","80","H,,U","59","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-23",,,,,,,,,,,,,,,,,"72",",,U","80","H,,U","65","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-24",,,,,,,,,,,,,,,,,"70",",,U","78","H,,U","63","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-25",,,,,,,,,,,,,,,,,"77",",,U","87","H,,U","63","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-26",,,,,,,,,,,,,,,,,"86",",,U","98","H,,U","77","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-27",,,,,,,,,,,,,,,,,"87",",,U","97","H,,U","79","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-28",,,,,,,,,,,,,,,,,"88",",,U","99","H,,U","76","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-29",,,,,,,,,,,,,,,,,"81",",,U","87","H,,U","72","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-30",,,,,,,,,,,,,,,,,"78",",,U","84","H,,U","70","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-08-31",,,,,,,,,,,,,,,,,"84",",,U","96","H,,U","72","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-01",,,,,,,,,,,,,,,,,"92",",,U","105","H,,U","85","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-02",,,,,,,,,,,,,,,,,"95",",,U","107","H,,U","87","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-03",,,,,,,,,,,,,,,,,"90",",,U","101","H,,U","81","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-04",,,,,,,,,,,,,,,,,"76",",,U","84","H,,U","70","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-05",,,,,,,,,,,,,,,,,"73",",,U","85","H,,U","64","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-06",,,,,,,,,,,,,,,,,"71",",,U","81","H,,U","58","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-07",,,,,,,,,,,,,,,,,"62",",,U","73","H,,U","56","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-08",,,,,,,,,,,,,,,,,"64",",,U","76","H,,U","54","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-09",,,,,,,,,,,,,,,,,"71",",,U","83","H,,U","59","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-10",,,,,,,,,,,,,,,,,"83",",,U","93","H,,U","73","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-11",,,,,,,,,,,,,,,,,"77",",,U","89","H,,U","69","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-12",,,,,,,,,,,,,,,,,"72",",,U","83","H,,U","58","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-13",,,,,,,,,,,,,,,,,"63",",,U","73","H,,U","57","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-14",,,,,,,,,,,,,,,,,"60",",,U","70","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-15",,,,,,,,,,,,,,,,,"60",",,U","71","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-16",,,,,,,,,,,,,,,,,"67",",,U","76","H,,U","58","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-17",,,,,,,,,,,,,,,,,"66",",,U","79","H,,U","55","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-18",,,,,,,,,,,,,,,,,"59",",,U","70","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-19",,,,,,,,,,,,,,,,,"58",",,U","68","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-20",,,,,,,,,,,,,,,,,"56",",,U","65","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-21",,,,,,,,,,,,,,,,,"52",",,U","61","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-22",,,,,,,,,,,,,,,,,"55",",,U","65","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-23",,,,,,,,,,,,,,,,,"62",",,U","72","H,,U","53","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-24",,,,,,,,,,,,,,,,,"66",",,U","73","H,,U","57","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-25",,,,,,,,,,,,,,,,,"70",",,U","77","H,,U","64","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-26",,,,,,,,,,,,,,,,,"74",",,U","84","H,,U","63","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-27",,,,,,,,,,,,,,,,,"76",",,U","87","H,,U","69","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-28",,,,,,,,,,,,,,,,,"76",",,U","85","H,,U","68","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-29",,,,,,,,,,,,,,,,,"67",",,U","77","H,,U","55","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-09-30",,,,,,,,,,,,,,,,,"63",",,U","73","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-01",,,,,,,,,,,,,,,,,"66",",,U","74","H,,U","60","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-02",,,,,,,,,,,,,,,,,"62",",,U","71","H,,U","54","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-03",,,,,,,,,,,,,,,,,"57",",,U","68","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-04",,,,,,,,,,,,,,,,,"65",",,U","74","H,,U","57","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-05",,,,,,,,,,,,,,,,,"68",",,U","76","H,,U","61","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-06",,,,,,,,,,,,,,,,,"72",",,U","82","H,,U","63","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-07",,,,,,,,,,,,,,,,,"72",",,U","83","H,,U","61","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-08",,,,,,,,,,,,,,,,,"66",",,U","75","H,,U","57","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-09",,,,,,,,,,,,,,,,,"66",",,U","76","H,,U","57","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-10",,,,,,,,,,,,,,,,,"67",",,U","78","H,,U","53","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-11",,,,,,,,,,,,,,,,,"58",",,U","66","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-12",,,,,,,,,,,,,,,,,"59",",,U","67","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-13",,,,,,,,,,,,,,,,,"63",",,U","72","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-14",,,,,,,,,,,,,,,,,"64",",,U","72","H,,U","59","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-15",,,,,,,,,,,,,,,,,"72",",,U","80","H,,U","64","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-16",,,,,,,,,,,,,,,,,"75",",,U","84","H,,U","69","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-17",,,,,,,,,,,,,,,,,"71",",,U","81","H,,U","64","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-18",,,,,,,,,,,,,,,,,"66",",,U","76","H,,U","51","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-19",,,,,,,,,,,,,,,,,"54",",,U","62","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-20",,,,,,,,,,,,,,,,,"49",",,U","55","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-21",,,,,,,,,,,,,,,,,"53",",,U","63","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-22",,,,,,,,,,,,,,,,,"61",",,U","70","H,,U","51","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-23",,,,,,,,,,,,,,,,,"76",",,U","86","H,,U","68","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-24",,,,,,,,,,,,,,,,,"77",",,U","88","H,,U","68","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-25",,,,,,,,,,,,,,,,,"78",",,U","87","H,,U","71","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-26",,,,,,,,,,,,,,,,,"77",",,U","87","H,,U","70","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-27",,,,,,,,,,,,,,,,,"76",",,U","87","H,,U","70","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-28",,,,,,,,,,,,,,,,,"74",",,U","82","H,,U","66","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-29",,,,,,,,,,,,,,,,,"67",",,U","77","H,,U","60","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-30",,,,,,,,,,,,,,,,,"50",",,U","59","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-10-31",,,,,,,,,,,,,,,,,"53",",,U","63","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-01",,,,,,,,,,,,,,,,,"56",",,U","65","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-02",,,,,,,,,,,,,,,,,"55",",,U","60","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-03",,,,,,,,,,,,,,,,,"52",",,U","57","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-04",,,,,,,,,,,,,,,,,"49",",,U","53","H,,U","40","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-05",,,,,,,,,,,,,,,,,"45",",,U","54","H,,U","40","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-06",,,,,,,,,,,,,,,,,"50",",,U","58","H,,U","43","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-07",,,,,,,,,,,,,,,,,"54",",,U","63","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-08",,,,,,,,,,,,,,,,,"56",",,U","58","H,,U","53","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-09",,,,,,,,,,,,,,,,,"53",",,U","57","H,,U","51","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-10",,,,,,,,,,,,,,,,,"53",",,U","59","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-11",,,,,,,,,,,,,,,,,"51",",,U","60","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-12",,,,,,,,,,,,,,,,,"52",",,U","61","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-13",,,,,,,,,,,,,,,,,"56",",,U","62","H,,U","51","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-14",,,,,,,,,,,,,,,,,"53",",,U","60","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-15",,,,,,,,,,,,,,,,,"56",",,U","63","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-16",,,,,,,,,,,,,,,,,"53",",,U","56","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-17",,,,,,,,,,,,,,,,,"48",",,U","54","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-18",,,,,,,,,,,,,,,,,"49",",,U","57","H,,U","43","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-19",,,,,,,,,,,,,,,,,"54",",,U","61","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-20",,,,,,,,,,,,,,,,,"60",",,U","65","H,,U","55","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-21",,,,,,,,,,,,,,,,,"66",",,U","78","H,,U","59","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-22",,,,,,,,,,,,,,,,,"69",",,U","82","H,,U","61","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-23",,,,,,,,,,,,,,,,,"65",",,U","72","H,,U","58","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-24",,,,,,,,,,,,,,,,,"62",",,U","69","H,,U","57","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-25",,,,,,,,,,,,,,,,,"67",",,U","75","H,,U","60","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-26",,,,,,,,,,,,,,,,,"56",",,U","65","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-27",,,,,,,,,,,,,,,,,"46",",,U","53","H,,U","42","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-28",,,,,,,,,,,,,,,,,"49",",,U","56","H,,U","43","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPOV","POVERTY CALIFORNIA, CA US","37.4431","-121.7706","629.7","2017-11-29",,,,,,,,,,,,,,,,,"53",",,U","59","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
